F1,F2,F3
3.0958,0.31988,-2.0226
4.173,0.72474,-4.0976
2.3414,0.11201,-1.6807
2.3432,0.12684,-1.7909
2.6517,0.24299,-1.6425
2.8217,0.20821,-2.2281
3.0665,0.44222,-2.2666
3.1809,0.29619,-2.6771
1.8739,-0.080544,-0.53116
1.8823,0.25414,-0.59813
3.881,0.56686,-3.7061
4.2554,0.81923,-3.9025
3.7267,0.59866,-3.6365
2.398,0.23164,-1.584
3.2874,0.42971,-2.8189
4.8936,1.0615,-5.2712
4.2531,0.64306,-4.5523
3.1626,0.36343,-2.7333
4.1594,0.80341,-3.9211
2.3706,0.19244,-1.4177
4.3615,0.75236,-4.5332
1.92,0.10611,-1.5304
1.4775,0.070496,-0.75239
3.9693,0.55038,-3.9653
2.2317,-0.057142,-1.653
3.3242,0.21193,-3.3739
3.882,0.57099,-4.0677
3.5452,0.42383,-3.8565
3.9935,0.59671,-3.8094
3.6897,0.53238,-3.1814
3.4737,0.40899,-3.1531
4.0803,0.56341,-4.0432
3.5849,0.42535,-3.189
4.6489,1.0075,-5.6373
3.4202,0.29624,-2.8548
3.6571,0.4315,-3.8759
3.401,0.52095,-3.9184
3.6628,0.40486,-3.0455
3.3483,0.36318,-3.0636
4.0711,0.79656,-4.1195
3.0709,0.2785,-2.4812
1.3598,-0.0015107,-0.27741
3.8447,0.53949,-3.3368
3.8454,0.75556,-3.7599
2.3972,0.054663,-1.7585
3.4378,0.33876,-2.8482
3.9422,0.69092,-4.1864
2.5537,0.18799,-2.03
2.9674,0.082358,-2.4881
1.0369,-0.070549,0.214
2.1053,0.014894,-0.88718
4.3703,0.85246,-4.504
1.61,0.025812,-0.30004
2.7992,0.17296,-2.2653
2.4489,0.2447,-1.2517
3.6612,0.18612,-3.9073
3.4691,0.5154,-2.928
2.5986,0.17268,-1.561
3.6716,0.39222,-3.051
4.623,0.65648,-5.146
1.3866,0.18227,-0.065564
2.2087,0.069051,-0.86193
2.8495,0.15051,-2.4275
1.7829,0.046032,-0.84088
2.0152,0.057888,-0.13445
2.6929,0.073645,-1.7924
2.8347,0.28672,-2.1202
3.8641,0.56506,-3.9737
3.9004,0.5965,-3.6544
3.9942,0.57807,-4.0106
1.5172,0.023397,-0.8108
4.2438,0.73469,-4.0398
2.5743,0.2489,-2.5339
3.6746,0.54399,-3.4431
2.0798,0.20171,-1.2346
3.351,0.62164,-3.4831
4.5277,0.97114,-4.7138
3.1554,0.26928,-2.9525
1.3321,-0.034962,0.063973
3.5948,0.58845,-3.6155
3.7663,0.5739,-3.5901
3.5839,0.46801,-3.2111
1.8225,-0.10157,-0.91873
2.4247,-0.064986,-1.2726
5.3776,1.3532,-6.1856
2.283,0.062803,-1.5115
2.7876,0.25296,-2.0619
3.6529,0.50841,-3.5301
1.9498,0.26893,-0.6033
2.3639,0.061132,-1.8442
3.7051,0.49959,-4.1672
2.566,0.14595,-1.4662
2.8408,0.19303,-2.0189
2.7548,0.34209,-2.0509
5.1347,1.4955,-5.2415
3.3581,0.25216,-2.8741
1.8182,0.099184,-0.83333
2.5992,0.45876,-1.7257
3.4907,0.40666,-3.2623
3.6955,0.62861,-3.453
3.2237,0.40777,-3.0371
4.038,0.59555,-4.1218
2.7471,0.36694,-2.0163
3.3641,0.28939,-3.3123
3.2341,0.10456,-3.0534
3.7675,0.61325,-4.5644
3.6216,0.36736,-3.7462
2.5851,0.26244,-1.8183
3.3847,0.49228,-3.0562
3.5194,0.42652,-3.4625
1.5526,-0.030167,-0.083021
3.4367,0.41429,-3.2547
4.3938,0.90116,-4.5115
4.3902,0.8805,-4.6678
2.7179,0.31042,-2.2623
1.4512,-0.096895,-0.19206
3.0335,0.36478,-3.0286
2.9875,0.3327,-2.3266
3.8172,0.38252,-3.8485
5.0576,1.3543,-5.2403
3.7059,0.46765,-3.5483
2.9669,0.24246,-2.5356
1.7368,-0.02967,-0.30483
3.0029,0.23321,-3.0858
1.6558,-0.004386,-0.71338
2.2514,0.14617,-1.1363
3.7034,0.38989,-4.0214
1.2491,-0.11886,-0.38865
2.7519,0.041476,-2.0425
4.0417,0.75166,-4.3656
4.3261,0.84169,-4.5519
1.4907,-0.010689,-0.52934
1.9593,0.050663,-0.91781
2.5152,0.26853,-2.1181
3.5879,0.50443,-3.2473
2.7534,0.071272,-1.8933
4.6472,0.89158,-5.5696
2.564,0.2612,-2.0546
4.6725,1.3359,-5.0241
2.5454,0.24579,-2.0489
3.97,0.71417,-3.584
2.082,0.2175,-1.2075
3.7624,0.58558,-3.7797
2.1856,0.17229,-1.3121
4.4493,0.90832,-4.611
4.3343,0.77293,-4.4617
3.2997,0.366,-3.112
2.7612,0.25614,-2.6851
3.2633,0.19898,-2.9054
1.9579,0.10986,-1.3217
3.0894,0.12364,-2.5742
3.0316,0.41945,-2.1373
2.4974,0.11702,-1.9843
2.0238,-0.022549,-1.1854
4.1552,0.73545,-4.2445
2.5967,0.1639,-1.8259
3.4779,0.44518,-3.4491
3.5696,0.52567,-3.5501
3.5131,0.37833,-3.4592
3.9254,0.59407,-4.4934
4.0693,0.49088,-3.8475
2.067,0.088565,-1.2476
3.6086,0.2545,-3.5112
1.719,0.10085,-0.47701
2.9448,0.38266,-2.3362
1.4818,-0.060848,-0.50311
2.1372,0.097689,-1.2833
2.6585,-0.077823,-2.1635
2.4638,0.25032,-1.2841
2.724,0.25635,-2.0787
2.8967,0.26749,-2.753
2.6402,0.17194,-2.2965
3.4319,0.50289,-2.9809
2.2055,0.061068,-1.1351
2.2959,0.087519,-1.5716
3.5083,0.4205,-3.1984
4.2463,0.68006,-3.9079
2.1813,0.088144,-1.8186
3.0248,0.39306,-2.5762
3.7629,0.57818,-4.0553
3.7095,0.47138,-3.9037
3.5382,0.40451,-3.6371
4.8009,0.90366,-5.3021
2.4587,0.1012,-1.5446
2.8117,0.14364,-1.8903
3.7387,0.55377,-3.6655
2.9642,0.19189,-2.9836
4.3814,0.88013,-4.4944
1.0726,0.12378,0.89824
1.6352,0.20882,-0.46097
2.3396,0.10619,-0.89957
3.8077,0.55197,-3.0923
1.5045,0.032884,-0.28534
3.5772,0.44383,-3.3666
1.2307,-0.094679,-0.63274
1.5942,-0.13098,-0.70387
3.3199,0.33769,-3.2977
3.1914,0.45962,-3.0311
0.034579,-0.067148,1.8431
2.8409,0.25658,-2.4823
2.7384,0.20405,-1.745
4.0377,0.719,-3.5371
5.0357,1.4168,-5.466
2.5559,0.20057,-1.9304
3.4375,0.51468,-2.8345
1.8356,0.11024,-0.59974
4.5516,0.87724,-4.4755
4.6449,1.034,-4.6914
3.8793,0.3569,-3.8621
3.3979,0.38002,-3.1898
3.5386,0.58459,-3.1544
2.5643,0.19828,-1.4425
2.7039,0.32816,-2.8353
2.2856,0.1157,-1.5832
1.1119,0.024951,0.20887
3.4067,0.33432,-3.1844
4.6875,1.0416,-5.1784
3.0812,0.29863,-2.3822
2.9214,0.19435,-2.118
2.3975,0.064701,-1.6394
3.3879,0.51833,-2.5166
3.262,0.41059,-2.9639
4.3264,0.4668,-4.4211
2.6454,0.092083,-2.1712
2.4163,0.13889,-1.6692
2.6056,0.26263,-1.964
3.3068,0.39889,-2.9791
4.6721,1.089,-5.1488
2.9807,0.31903,-2.6934
3.9751,0.74709,-4.1303
3.4841,0.46481,-3.0619
2.1537,0.29433,-0.90822
3.045,0.066663,-2.9079
2.6827,0.12048,-1.7684
4.0438,0.7368,-3.8867
5.4402,1.5834,-6.017
2.8026,0.26599,-2.3749
2.877,0.2981,-2.9039
3.8279,0.75991,-3.5407
1.7272,0.13891,0.10143
2.4878,0.076898,-1.606
4.7615,1.0602,-5.0102
3.83,0.62351,-2.4727
3.0465,0.38867,-2.9895
3.1732,0.20946,-2.3777
1.1293,-0.056856,0.55313
2.1877,0.14888,-1.555
3.4343,0.40232,-2.8439
3.6544,0.49901,-3.3599
2.2074,-0.068248,-1.3661
3.319,0.52812,-2.8374
3.4348,0.63347,-3.1992
4.3671,0.84542,-4.2189
2.0609,0.29286,-0.91124
3.2867,0.29297,-2.6029
2.7962,0.33133,-2.3937
3.1927,0.38613,-2.1118
2.7121,0.17139,-1.9252
3.9745,0.7194,-3.8368
1.3867,0.15039,0.45614
4.4369,0.8775,-4.4538
4.2797,0.99549,-4.2815
2.4695,0.16864,-1.7474
3.1705,0.32159,-2.8966
3.5515,0.33297,-3.4061
3.282,0.21891,-3.1251
3.813,0.59565,-3.5335
1.8383,0.15408,-1.183
3.0469,0.31717,-3.0615
3.0696,0.29963,-2.6767
0.78322,-0.035252,0.77505
4.3252,0.85965,-4.8579
2.8565,0.046993,-2.2778
2.4242,0.068847,-2.6109
3.7996,0.57878,-3.3739
1.2595,-0.036019,0.20058
2.6355,0.2939,-1.6439
2.811,0.42172,-2.1197
2.0309,-0.15347,-0.88699
2.2385,0.085595,-0.86809
2.0501,0.14975,-1.2735
2.5071,0.21294,-2.0898
5.6313,1.865,-6.3936
1.5998,-0.1052,-0.50723
2.0188,0.11345,-0.39641
3.4113,0.58363,-3.4888
3.8129,0.58299,-3.0738
4.0156,0.69161,-3.8335
3.8458,0.77873,-4.0282
3.513,0.44215,-2.8462
4.0103,0.65138,-4.1884
3.6565,0.55748,-3.2936
4.7132,1.0226,-4.8554
1.8667,0.13817,-0.68959
4.5073,0.94157,-5.0215
2.9251,0.32728,-2.9587
4.4249,0.95635,-4.9663
2.4508,0.23153,-1.0438
3.7776,0.70569,-2.797
2.2827,0.25177,-1.6379
3.2091,0.30637,-2.9227
3.0842,0.42939,-3.2602
2.8042,0.28355,-1.9863
4.0429,0.81385,-4.1318
4.0617,0.65527,-3.7319
3.0228,0.11628,-2.6038
4.1502,0.69184,-4.4756
2.7258,0.28544,-2.2319
4.9609,1.3554,-5.3843
3.6853,0.38039,-3.5592
5.1404,1.2438,-5.2753
3.3713,0.38254,-3.2692
3.1217,0.37407,-2.6842
4.7485,1.0423,-4.5797
2.1493,0.2915,-1.7004
3.1451,0.29926,-3.2896
3.3597,0.36758,-3.0385
1.8626,-0.098284,-0.88984
3.6535,0.64001,-3.5933
3.5398,0.37425,-2.5013
3.0657,0.23893,-2.6544
1.4314,0.16117,-0.25457
3.3948,0.39128,-3.2924
3.2874,0.21072,-2.5512
2.5274,0.06421,-1.5645
4.0445,0.81156,-4.2672
2.3406,0.26072,-1.4366
1.4628,0.011804,0.1797
3.0998,0.31689,-2.7858
4.2975,0.83755,-4.5315
1.8443,0.048717,-0.60681
2.8191,0.17095,-1.9294
3.7644,0.33022,-4.1089
2.0776,0.15292,-1.503
2.6769,0.14958,-2.1853
3.0641,0.11567,-2.3098
3.7856,0.63274,-3.361
3.2951,0.34932,-2.5546
2.4021,-0.12605,-1.6545
2.2761,0.17184,-1.5492
3.1053,0.48983,-2.4749
3.395,0.39394,-2.7796
2.4436,0.082647,-1.5228
3.1458,0.37105,-2.8305
2.6926,0.16573,-2.3475
3.4832,0.4379,-3.3489
0.81547,-0.14904,0.61176
3.2,0.30484,-2.4991
3.9964,0.57379,-4.2752
2.906,0.32159,-1.8214
3.4966,0.4945,-2.8401
1.054,0.039385,0.80079
2.1249,0.04041,-1.3269
1.6844,0.090755,-0.94833
3.9186,0.52795,-4.147
2.856,-0.040254,-2.4985
0.035788,0.0082206,1.4775
1.4933,0.046008,-0.53198
4.3466,0.93222,-4.7454
4.6463,0.88522,-4.8005
3.0023,0.25248,-2.243
3.2144,0.35231,-2.8195
3.3202,0.48692,-2.8124
4.0788,0.73128,-4.0959
4.5621,1.0563,-4.8449
2.6116,0.20923,-1.9019
3.8704,0.6833,-4.154
2.5633,0.2874,-1.3215
0.91896,0.18842,0.75639
4.3753,0.93381,-3.8676
2.2934,0.063527,-1.2027
4.2452,0.71369,-4.5678
2.6104,0.21688,-1.7193
2.7807,0.15832,-1.8651
2.872,0.25066,-2.5918
2.5105,0.29492,-1.3265
2.613,0.27617,-1.5786
2.2571,0.11642,-1.0701
2.1857,0.11066,-1.7576
2.4488,0.15445,-1.7309
4.1301,0.82223,-3.9326
2.5452,0.096238,-2.0427
2.5912,0.21881,-1.9568
2.83,0.20686,-2.0061
3.378,0.23011,-2.8286
4.9055,1.1229,-5.6078
4.1442,0.67797,-4.3611
3.3724,0.40964,-2.9049
4.3715,0.85948,-4.7471
3.6422,0.46798,-2.5855
4.3547,0.81752,-4.0534
2.8685,0.16777,-2.361
2.1771,-0.0099159,-1.1514
2.0723,0.033468,-1.0895
4.2504,0.85097,-4.1481
2.9153,0.30274,-2.8413
2.9674,0.14956,-2.2026
3.7501,0.63315,-3.9175
2.6842,0.054807,-2.191
3.07,0.53944,-3.1674
1.9009,0.12866,-0.83945
4.5091,0.84673,-4.8149
3.4848,0.38038,-3.0869
3.5049,0.294,-2.874
3.9552,0.49449,-3.6829
2.4279,0.15636,-2.0336
2.8713,0.29743,-2.1854
2.884,0.054622,-1.9952
3.2911,0.38304,-2.9646
4.3455,0.93018,-4.7342
4.1094,0.7667,-4.2706
3.3102,0.14739,-2.937
2.0269,0.10786,-0.63651
4.0163,0.66062,-4.4809
3.1645,0.43019,-2.5915
3.2222,0.22229,-3.233
4.3629,0.82567,-5.0775
3.092,0.1913,-2.9095
2.8202,0.29011,-2.2789
1.7244,-0.16806,-0.45083
3.9369,0.4553,-3.8498
1.1338,-0.11944,0.1221
2.3028,0.068799,-1.5608
1.3688,0.1348,-0.061611
3.1604,0.35399,-2.6705
4.3066,1.0223,-4.7602
2.3823,0.2982,-1.5591
3.514,0.47653,-3.3968
2.0436,0.11037,-1.2881
4.6899,0.95078,-4.9067
2.0933,0.16065,-0.96347
4.3752,0.78594,-4.4465
1.2881,-0.23225,0.27715
2.8863,0.35928,-1.8316
2.7688,0.10639,-2.2094
2.3588,0.33896,-1.7371
3.9908,0.69526,-3.6974
2.8045,0.1967,-2.1153
3.9061,0.55527,-3.4271
4.4255,0.94487,-4.3135
2.7729,0.30079,-2.2062
3.1889,0.2504,-2.9418
3.056,0.35546,-3.0691
3.8506,0.54935,-3.7621
3.8037,0.52957,-4.0873
3.287,0.37354,-3.062
3.1092,0.46315,-3.1419
1.5602,0.15808,-0.27269
2.1874,0.14547,-1.4997
3.084,0.5529,-2.6215
3.0206,0.28021,-2.4927
3.8555,0.61904,-3.9208
4.3352,0.87379,-4.7862
3.1772,0.3519,-2.9116
2.59,0.32375,-1.7098
4.022,0.73434,-4.1625
3.1351,0.38837,-3.0977
3.5767,0.55765,-3.5888
4.6618,0.88783,-4.9145
4.8264,0.95016,-5.2054
3.2572,0.38384,-2.2709
1.9404,0.10261,-0.76896
1.8048,-0.040358,-0.59645
1.1338,-0.1728,0.55559
2.6541,-0.09836,-2.3324
3.1053,0.23762,-2.8799
3.7367,0.48003,-3.6326
0.88,0.13481,0.52269
1.4693,-0.014228,0.1494
3.7192,0.31932,-3.6244
4.2332,0.60797,-4.4246
1.0223,0.021646,-0.40404
2.3041,0.066557,-0.90873
3.6503,0.38758,-4.082
3.197,0.14096,-2.4947
1.9897,0.071712,-0.47659
1.4264,0.039313,-0.23979
0.58717,0.025163,0.63304
3.0415,0.36724,-2.244
4.3194,0.98395,-4.2663
1.9231,-0.030534,-0.44769
4.1881,0.91886,-3.8126
1.3599,0.013084,-0.046648
2.594,0.1802,-1.9904
4.4514,0.95304,-4.8266
2.0931,0.18139,-1.0233
3.067,0.3324,-2.7169
3.2448,0.14086,-2.8027
2.1914,0.21733,-0.99761
2.2838,0.024361,-0.96187
2.2136,-0.020774,-1.4603
3.4406,0.25696,-3.1863
2.4474,0.22865,-1.4934
4.5157,0.8611,-5.2203
0.98496,0.081664,0.61273
1.687,-0.024962,-0.38499
2.6207,0.013724,-2.109
3.5447,0.32016,-3.5547
0.66722,0.058711,1.5539
3.0439,0.31574,-2.2544
5.3313,1.5029,-5.9942
1.646,0.20601,-0.74356
4.0253,0.76117,-4.2221
0.56467,-0.064362,1.5176
1.3815,0.062522,-0.49266
3.1679,0.34587,-2.1756
3.0584,0.32193,-2.7569
2.9705,0.28354,-2.5225
1.757,-0.0015183,-0.70537
3.4638,0.54425,-3.0957
4.2732,0.8886,-4.1788
2.0501,0.016918,-0.99272
2.0118,0.046674,-0.75089
4.354,0.82512,-4.6474
1.9019,0.12695,-1.2667
4.7328,0.94072,-5.0836
4.0851,0.78387,-3.9415
3.8357,0.42984,-3.4321
3.4326,0.40327,-2.892
4.0235,0.82758,-3.7475
4.3126,0.62526,-4.5494
3.427,0.34552,-3.3662
3.5893,0.28067,-3.5758
3.8034,0.43565,-4.1177
2.9947,0.25717,-2.575
2.3282,0.12263,-1.1759
0.90315,0.13614,-0.0010794
3.7531,0.5211,-3.9208
3.1902,0.47384,-2.3352
3.8533,0.44029,-3.7162
1.8014,0.12605,-0.82132
3.1896,0.56124,-2.983
3.4125,0.55187,-2.3957
3.0425,0.18962,-2.2119
2.0099,-0.11636,-0.90657
2.5847,0.060558,-1.8865
5.5573,1.743,-5.9989
2.9029,0.22288,-2.9621
2.1878,-0.032333,-0.94755
2.7744,0.2845,-2.4419
1.9932,0.10834,-0.49162
2.6032,0.16677,-1.9846
1.8154,0.065238,-0.46287
3.3425,0.41476,-3.0057
4.8219,1.1904,-5.1349
2.0446,0.14299,-1.2047
1.3757,0.01012,-0.45307
4.9855,1.1712,-5.084
2.7875,0.19497,-2.5967
2.8932,0.25248,-2.049
1.8785,0.036654,-1.0516
3.3017,0.31736,-3.222
4.7731,1.1135,-5.3696
2.1573,0.083213,-0.89994
2.6001,0.1429,-1.9587
2.8334,0.22221,-2.1538
3.4999,0.53334,-3.3292
2.2552,0.044248,-1.2106
4.1564,0.65481,-4.1244
2.5858,0.21664,-1.7483
2.9267,0.12454,-3.0457
3.5044,0.41359,-3.4074
3.2415,0.35025,-2.2619
3.8602,0.5907,-3.8583
1.801,0.054829,-1.4357
6.8094,3.1678,-8.6811
2.7307,0.18701,-2.4058
4.9803,1.268,-5.469
5.5338,1.3899,-6.8008
3.2746,0.39133,-3.0869
0.20858,0.095118,1.7333
4.2698,0.91621,-4.5214
4.1352,0.95768,-4.4997
2.6732,0.2743,-1.8954
2.8548,0.11301,-1.8428
3.9098,0.64124,-3.6195
5.5306,1.7674,-5.7475
4.3468,0.89601,-4.4107
3.929,0.74668,-3.8665
2.1726,0.1134,-1.1374
1.314,0.17626,0.45051
2.5378,0.21175,-1.801
2.558,0.27452,-1.5845
1.7162,0.20901,-0.49818
